asset,owner,decision,target,risk,status,rationale
one_off_scripts/store/store_pf1_c_vs_x.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_pf1_configurator.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_pf1_production_gantt.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_pf1_quotation_template.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_pf1x_series.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_presentation_knowledge.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
one_off_scripts/store/store_rushabh_memories.py,operations,archive,docs/archive/one-off-scripts,high,pending,One-time script or person-specific workflow; keep out of runtime path.
scripts/cfo_email_body.html,operations,productize,prompts/ + governed templates,medium,pending,Reusable messaging templates should be managed centrally.
scripts/cfo_email_tally_story.html,operations,productize,prompts/ + governed templates,medium,pending,Reusable messaging templates should be managed centrally.
scripts/cfo_email_tally_update.html,operations,productize,prompts/ + governed templates,medium,pending,Reusable messaging templates should be managed centrally.
scripts/check_european_lead_conversations.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/extract_alp_bedliner_project.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/extract_inquiry_full_threads.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/fetch_news_for_marc_email.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/generate_v4_asset_manifest.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/ira_intro_to_rushabh.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/parse_linkedin_connections.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/pull_conversations.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/run_draft_approval_webapp.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/send_bascom_hunter_reply.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_cadmus_linkedin_draft.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_cfo_email.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_cfo_tally_story.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_cfo_tally_update.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_india_batch.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_india_followup.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_investor_saurin.html,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_investor_saurin.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_investor_saurin_v2.html,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_investor_saurin_v2.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_marc_bermaq_reminder.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_shreyas_offer.html,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_shreyas_offer.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_shreyas_reply.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_test_batch_7.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/send_tyche_batch.py,operations,productize,src/ira/systems/outbound_approvals.py,high,pending,Direct-send behavior must be approval-gated and audited.
scripts/summarize_bermaq_emails.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
scripts/telegram_gateway_v22.py,operations,runbook,scripts/,low,pending,Operational utility script can remain as controlled runbook.
skills/.DS_Store,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/answer_query/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/assess_confidence/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/check_health/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/deep_research/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/detect_emotion/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/discover_knowledge/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/draft_email/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/fact_checking_skill/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/feedback_handler/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/generate_quote/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/identify_user/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/mem0_memory/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/proactive_outreach/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/qualify_lead/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/recall_memory/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/reflection_skill/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/research_competitor/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/research_skill/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/run_dream_mode/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/run_reflection/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
skills/store_memory/SKILL.md,platform,archive,docs/archive/legacy-skills-v2,medium,pending,Legacy file-based skills not wired into v3 runtime skill matrix.
